"","OGNWH","OGNWN","OGNWO","OGNTP","OGNTS","OGNTT","OGNYZ","OGNZA","OGNZB","OGNZC","OGNYB","OGNYC","OGNYG","OGNXP","OGNXS","OGNXT","OGNYU","OGNYW","OGNYX","OGNYY","OGNUS","OGNUT","OGNXY","OGNXZ","OGNYA","OGNUY","OGNUZ","OGNWA","OGNXH","OGNXN","OGNXO","OGNWB","OGNWC","OGNWG","OGNZP","OGNZS","OGNYP","OGNYS","OGNYT","OGNXU","OGNXW","OGNXX","OGNZG","OGNZH","OGNZN","OGNUU","OGNUW","OGNUX","OGNYH","OGNYN","OGNYO","OGNWU","OGNWW","OGNWX","OGNWY","OGNWZ","OGNXA","OGNWP","OGNWS","OGNWT","OGNTU","OGNTW","OGNTX","OGNUB","OGNUC","OGNUG","OGNTY","OGNTZ","OGNUA","OGNUH","OGNUN","OGNUO","OGNXB","OGNXC","OGNXG","OGOAP","OGOAS","OGNZT","OGNZU","OGNZW","OGOBA","OGOBB","OGOBC","OGOBG","OGOBH","OGOBN","OGOAG","OGOAH","OGOAN","OGOAX","OGOAY","OGOAZ","OGOAT","OGOAU","OGOAW","OGNZX","OGNZY","OGNZZ","OGOAA","OGOAB","OGOAC","OGOBO","OGOBP","OGOBS"
"OGNZU",0.765733373123311,0.712660590715189,0.785625153906122,0.924617564563268,0.912069044071544,0.949058771657103,0.776168221292321,0.792859909651938,0.790926653993873,0.766795812928391,0.642122141183967,0.597838866075193,0.619136885365451,0.603531788571499,0.547092396330998,0.629133999787371,0.697511380406437,0.670220011281678,0.659391650815372,0.737590273575235,0.541842779070606,0.579668403197832,0.655877862313453,0.658587180051978,0.642001814961893,0.820432057620542,0.820516282292809,0.841753464389264,0.756889349154421,0.694736088755733,0.713671533369295,0.658590660752613,0.674714938428306,0.670169903408926,0.704486070273105,0.754102454319475,0.689749186005864,0.667879452146549,0.656045946881079,0.842221745428202,0.819543281014689,0.827638010543527,0.901934219306103,0.905943144560365,0.871172781586478,0.901577286105531,0.860768636064985,0.855833252533873,0.697907480989546,0.67515667968785,0.725409015370095,0.750464989212324,0.735622466524872,0.730411900679981,0.779326788738078,0.783999536991594,0.786089683790338,0.749399537561133,0.742937466918187,0.750731237845444,0.882817388074911,0.888523407763648,0.590964984375151,0.830836186239775,0.84350142340406,0.857969463016627,0.498696931394538,0.49662036128174,0.481126224055075,0.732802925366403,0.734879992444085,0.739777026842371,0.710570309802491,0.733101010773851,0.763887201078729,0.734793411483761,0.763389722317524,0.957262486276287,1,0.923790804549479,0.779076290248042,0.754671013057022,0.705683500615489,0.848643095285253,0.895699042267225,0.880335250137883,0.893882253766831,0.853342092188938,0.857567266024168,0.7768292401685,0.752393006725312,0.84532093428691,0.789275761289776,0.792467729327085,0.738209935963995,0.882859904066271,0.88402403328627,0.892798402856139,0.879703073678852,0.824399691670358,0.874148284362817,0.765598030126088,0.789732713113034,0.72908138169567
"OGNZW",0.726805551610936,0.68565532391526,0.738879376329664,0.943402298046631,0.861773681798818,0.921699226250053,0.721294200956066,0.7295880644923,0.809699444421367,0.756083005546476,0.588243793562466,0.556138165698679,0.592906260357099,0.579624127376733,0.532881085693332,0.607586647821652,0.690581913785959,0.633231710414222,0.653574341614221,0.743363024040915,0.534528852798703,0.55876811664453,0.644489963090209,0.669840590590383,0.657147723308424,0.769249537931212,0.803354630325067,0.803104401244025,0.687176483394294,0.607750655823675,0.628900894079743,0.617214391350665,0.648184149405376,0.626419975010998,0.678983585796123,0.750339594804913,0.640792308083103,0.625911584212513,0.607666163700668,0.806061362714601,0.7509251751025,0.782850413394843,0.826579189885731,0.824128454477796,0.82033684369192,0.89667490109845,0.836592639083364,0.814425032381954,0.667126245837353,0.640005840070324,0.727887557533443,0.730296904286344,0.733106436532809,0.715860774563099,0.715542702582985,0.71828949473192,0.722176911610049,0.735335682459764,0.721869328294312,0.729672198191802,0.90573550129816,0.858923230911582,0.574548767230528,0.804658490900358,0.83825997684166,0.846458600524041,0.481027603487772,0.472672737527693,0.455737450191045,0.707169494988847,0.705326268223539,0.737516525429156,0.690524480167439,0.702644595730742,0.741455531741455,0.720245969009975,0.736415820489904,0.94523745046554,0.923790804549479,1,0.745581539734497,0.730916263652872,0.688160669853221,0.795480530304983,0.835026032898145,0.823083100357292,0.861945007179535,0.815479596412442,0.848318866337531,0.747882202640391,0.723281040885816,0.804118826972861,0.745020568248475,0.765777194045736,0.726288420721803,0.841803792597024,0.857588366723555,0.860731047045815,0.836162720309134,0.846546479453606,0.836017513217947,0.732153717131231,0.768173053327986,0.700992652245171
"OGOBA",0.903181691128655,0.88534033504847,0.933552038726063,0.685908795992535,0.678444041150327,0.750056712350337,0.667861434558298,0.646200297584449,0.727809362910613,0.668821829599768,0.443499198942962,0.409717540183851,0.457154211232399,0.69068898741807,0.66566908057019,0.76013202488426,0.623659969168264,0.609546629961967,0.623885081564327,0.701816118911843,0.422801077745161,0.461756862317244,0.45243071642663,0.471663427984393,0.431318665576298,0.629175833273697,0.652602423672053,0.657915459412072,0.624781511804766,0.556441259406589,0.578260856049226,0.502481833980607,0.511309038696892,0.528188942060138,0.557628704871494,0.574318584342979,0.460887948417777,0.4443307168642,0.436296287000487,0.883941454641443,0.774562294632812,0.896648744171688,0.8091003942369,0.794619765233604,0.761585533262082,0.777345616292661,0.670952771763245,0.701834681371579,0.477227646026846,0.458317673950167,0.485519713937596,0.685893588255397,0.684988039885291,0.657345997971804,0.778980316055489,0.806277403794459,0.816807143812035,0.845426356176101,0.839809751204525,0.853171776980131,0.76237535834172,0.790377613524443,0.469907234059264,0.865701371817445,0.840778681998291,0.817846724716453,0.376916980847023,0.391022382251362,0.374877075572648,0.749876520960331,0.656347007087709,0.651016628491681,0.805751243784819,0.829541958797823,0.814591569807162,0.871856151598876,0.893539289558828,0.681047976497004,0.779076290248042,0.745581539734497,1,0.976970471201125,0.966780104130996,0.885424604551241,0.877918313669098,0.873130082437582,0.715208270309399,0.677036692669547,0.69878601992549,0.784978153358501,0.719007899339757,0.881294329278891,0.812325787062408,0.878711528706519,0.81726540442537,0.841880575978586,0.89454786719089,0.838781828942708,0.881276732670768,0.875029349312836,0.860966007978186,0.904089735960238,0.904500912893416,0.87079771776834
"OGOBB",0.941346353464574,0.934141081160873,0.936539241804481,0.677764634837163,0.65138542181593,0.738784644113541,0.695156363441605,0.657911230300561,0.724588804744258,0.684289589482042,0.504713181389465,0.480328169075231,0.527726173478503,0.702407648442378,0.686945425503757,0.783855658054688,0.653354191512994,0.646029991913587,0.635741519748724,0.726538478952742,0.430669451867165,0.48550795104938,0.510731553803792,0.528221514889923,0.497483496264667,0.619403169448497,0.648528389713387,0.65238408949285,0.635967235481218,0.558620838738245,0.578811508928929,0.51349419145677,0.521801665916113,0.538737519710207,0.561158371277497,0.565347732824284,0.491027940886808,0.481963873510813,0.469174881052293,0.904798693045361,0.714463673988568,0.921432165304419,0.80305809168039,0.777461567678947,0.738306982171711,0.770264277692264,0.643330364468424,0.679621727474804,0.500642721801699,0.485887999100229,0.513180594744678,0.70053557785024,0.734647886708907,0.663408306752839,0.782501553940903,0.813065667230628,0.826543672563502,0.869756539730424,0.895199925745605,0.897589441197011,0.795171381263577,0.802181267045921,0.509702014711916,0.882607147218071,0.865659360038973,0.833467889631509,0.388140993492143,0.404247756608672,0.386899144520114,0.810887275489981,0.688748153341701,0.676194429123763,0.861109818157263,0.876997267265826,0.848077288073285,0.9269242072646,0.938077781726953,0.664642784609831,0.754671013057022,0.730916263652872,0.976970471201125,1,0.983271691733918,0.855745146475946,0.85520464139561,0.846198871550213,0.685071908250298,0.624556710960578,0.65723452003143,0.820388438805662,0.736546892875821,0.870745339349578,0.836151292610425,0.915015412952288,0.872083320980032,0.84746414114938,0.889523005629898,0.843185135625537,0.880146318440558,0.894989980503326,0.864943252652436,0.935041524621515,0.933565024443087,0.919886521366351
"OGOBC",0.898864561305414,0.904273464846462,0.907104277560007,0.613468262022917,0.584860862737922,0.67441678631013,0.61897583630098,0.583722037620689,0.697712795540717,0.613274918038624,0.425938856279467,0.395449347230177,0.448140119226295,0.679680997775961,0.671411772973714,0.772041697851379,0.583782696004544,0.57296850988042,0.603817983271358,0.665726503675236,0.376243432479955,0.413897241541277,0.43154767440769,0.452052437553339,0.420779274783487,0.5477083463294,0.573546961508804,0.575867194156397,0.558644056199071,0.481896589150065,0.502412227673917,0.440155406206918,0.448351231028088,0.46265070832199,0.481373804571086,0.488663334789455,0.407374304899416,0.395525290205787,0.384175036795202,0.866167583509234,0.654262323836235,0.876146565530725,0.756491929848404,0.733983721875573,0.688819799691656,0.702295739891992,0.569828993740478,0.607838194707064,0.420430466838701,0.408123746267814,0.427560847324,0.618620761427013,0.653867890599573,0.590429484926276,0.722030520795985,0.768027471915266,0.781685802571332,0.831522655705027,0.844324099316216,0.849240639315406,0.729093129581822,0.730039512898465,0.425583400986556,0.837874676557206,0.807355037641355,0.769347902719064,0.328945636778662,0.345623293646819,0.32896024857699,0.745340786546646,0.618699462862853,0.603605805117852,0.811223759924792,0.830185275656738,0.791463354014466,0.88829508529207,0.90114322586594,0.612840213207351,0.705683500615489,0.688160669853221,0.966780104130996,0.983271691733918,1,0.825365884318116,0.807081602113219,0.800883592903763,0.618619765958816,0.560507347055034,0.59830850846414,0.752982829358197,0.662666766555463,0.813584127447759,0.775297430636741,0.868975716818061,0.818363241575155,0.804960950704611,0.851630319367329,0.782106771174714,0.847984028806046,0.871740906561331,0.839426176548893,0.913665737210064,0.904804317825006,0.877232257003442
"OGOBG",0.88041719075065,0.854717217388643,0.9061001020803,0.756585386554793,0.744431711402685,0.80874390536458,0.755796994029985,0.753631854562923,0.741172055805469,0.771247658070878,0.485927444163081,0.451150861870035,0.491593438716259,0.709355477793811,0.677522350306285,0.761368258265,0.708259117320068,0.665467758862992,0.640399694280757,0.787841110329153,0.507360559929449,0.521733145860795,0.498762890581111,0.513774725748759,0.480965590984999,0.74497667387725,0.761031517568431,0.77476292750579,0.709735942605564,0.632476829058644,0.659773560336637,0.628588740454978,0.646137114678097,0.635642570556387,0.642663725225089,0.69697865123727,0.549082951904804,0.52853041885558,0.521240747949275,0.926994174702829,0.896461307727125,0.937141519653816,0.902018969403499,0.901686772591544,0.878776858830572,0.884576689958015,0.797071947921796,0.827575473350617,0.563763231064024,0.540193907900734,0.5819829891369,0.726550028149955,0.705233316036834,0.693990452466249,0.873777105653008,0.900922475933874,0.906768844873186,0.887255406744628,0.857078805421438,0.874671371361192,0.822852802393416,0.843551664618747,0.512887971051876,0.890548528248522,0.871578462912245,0.861595445253391,0.419192479762969,0.425010821598502,0.414073084173257,0.779052642249489,0.728446028328332,0.73264570536107,0.815590200735619,0.837566998625256,0.845700568281653,0.861738590165456,0.878406450310883,0.767866992066386,0.848643095285253,0.795480530304983,0.885424604551241,0.855745146475946,0.825365884318116,1,0.972654498515651,0.979571705456364,0.844391801853558,0.793918970095824,0.815410552425668,0.766913537807636,0.728372558320655,0.863191863991593,0.852908215270043,0.891831666078129,0.846349980078123,0.885800536153099,0.91925452928451,0.893503628103595,0.91666105344497,0.882474007942796,0.899021207945451,0.83107492571577,0.842704940538333,0.832405610655628
"OGOBH",0.888163846545102,0.844151053936912,0.897308795318185,0.821713666287378,0.819406525580535,0.871178630992155,0.832104897232283,0.832151061901917,0.792210103970077,0.825586370616266,0.56716257385885,0.52961871006721,0.561088909501172,0.699648631345101,0.659284175052785,0.735781177693957,0.760116343769127,0.732534747491334,0.664978005334995,0.817376607640832,0.560562902265362,0.599317706525715,0.573716965253484,0.584791227343877,0.54549118629865,0.817941145722702,0.838507918014972,0.848509746948252,0.767890390409563,0.702359430631997,0.726281749092287,0.700413086633715,0.717134682106383,0.717945014747774,0.730653962773562,0.782999013912151,0.646400474599497,0.625375615832675,0.621991389781865,0.953851078320345,0.916382841153695,0.953418858224278,0.952688176279551,0.950283434177444,0.927826892659772,0.936800709567673,0.868607495361285,0.894231896033022,0.656743535509641,0.635132046378094,0.674477243776146,0.798469030342073,0.775328067216441,0.76809778752366,0.89328803500874,0.897869878954389,0.899990409047744,0.877284764651463,0.875174370286361,0.885395911481367,0.870912888307499,0.906189934514209,0.603162334742591,0.906611078212655,0.90540950248116,0.904903516887326,0.494676325699623,0.50323489837094,0.487892844040374,0.82272203721996,0.786381050341857,0.789514670776468,0.827394660826587,0.847951112697872,0.862499148467508,0.864479735926291,0.885882995963485,0.81405277666389,0.895699042267225,0.835026032898145,0.877918313669098,0.85520464139561,0.807081602113219,0.972654498515651,1,0.993536952024935,0.909835518007024,0.856118916909412,0.876663037788959,0.835664377034898,0.804023935586131,0.917254357634354,0.89307884371325,0.912995007783587,0.870075670139994,0.907119659296968,0.935814366550358,0.942233455733505,0.929859716016915,0.870266778685387,0.908946854351191,0.849931421831906,0.869692755197911,0.85234913675526
"OGOBN",0.873876011092752,0.828710610692077,0.884098205915393,0.810203055806521,0.80961076975461,0.859414438584918,0.817515210082006,0.81709606268072,0.774434918262864,0.814504667129023,0.557789342978482,0.521684897269495,0.552461091851112,0.685389278057717,0.646754510399145,0.72119738263012,0.750697722268539,0.720431641339688,0.654439617102944,0.803745964995004,0.553301014306229,0.590432444502677,0.565309161490015,0.577023860619498,0.536011885532371,0.803249210847243,0.822037443190243,0.83348700861947,0.775093950710818,0.706177525684036,0.731556549774173,0.70240954360711,0.720143725180463,0.712848106731006,0.723025417366414,0.777725363099137,0.634565814813007,0.613987518574404,0.611634610249336,0.939953618004982,0.914217915192011,0.940935459860232,0.939241118657516,0.940322519592991,0.924602902153508,0.927786846328983,0.860636131202927,0.886205485907665,0.64746333763168,0.627146439370018,0.663780392969431,0.789170247431945,0.765026911669823,0.761539310443067,0.895328624107655,0.903279845989232,0.904387812334991,0.863522416430034,0.858910294059545,0.868325772548916,0.855966550531729,0.893736473382579,0.593721798016174,0.886261515069316,0.886246430221438,0.886852121105094,0.490436895984959,0.497963271026808,0.48503739152814,0.808068747247438,0.774228285889599,0.777150469897939,0.811290638155937,0.832586155520296,0.846636281548037,0.849583090403218,0.871477648240065,0.802446410201156,0.880335250137883,0.823083100357292,0.873130082437582,0.846198871550213,0.800883592903763,0.979571705456364,0.993536952024935,1,0.90779165126538,0.853819620237689,0.8770723682906,0.824851049793333,0.79518742116879,0.904009639144618,0.876914622592212,0.895776968558058,0.855458471276448,0.8869444210721,0.91885123170756,0.926300853938338,0.91015641595203,0.853854921638969,0.890139019379055,0.834479913309599,0.855631283905318,0.837447039391748
"OGOAG",0.715513506134837,0.64312102146874,0.718502786324301,0.896104345775602,0.896162411045519,0.914633363695205,0.798601390291902,0.822124641907819,0.76793164368294,0.819388313180824,0.583883520696127,0.552692672110186,0.569940334457571,0.549191390750162,0.503055366235552,0.553022295633324,0.752478563856033,0.698382435632128,0.626175307684297,0.766555035129269,0.596828615587405,0.627382205245675,0.612127216980235,0.625691959567795,0.582750235294333,0.85592691771115,0.895137439455756,0.896426936351228,0.81010388077236,0.740060662201472,0.759606506970897,0.742333296555476,0.778278949822971,0.749149523738325,0.77448665250664,0.864811284580042,0.699155826811038,0.677557150032569,0.680526090236397,0.838295977063295,0.854854355894025,0.815313115719308,0.904170487694498,0.917123382899472,0.956049563281197,0.966962616749381,0.95801177379911,0.941320192619526,0.718736407409378,0.685946616085058,0.753343861198931,0.795869197456816,0.759311202252591,0.778485153828429,0.802373285866462,0.789842340333475,0.780517062440163,0.7138110969092,0.722953759989716,0.725610900123285,0.842535016027721,0.886264522022019,0.62573857238774,0.787296023046442,0.831331862577923,0.859102892797534,0.534506497587849,0.533798508772175,0.520250284198815,0.722758985257609,0.762121259273832,0.783096238656994,0.669429740626882,0.686316839059023,0.739016842070915,0.691142439505582,0.718003923385298,0.846287371209586,0.893882253766831,0.861945007179535,0.715208270309399,0.685071908250298,0.618619765958816,0.844391801853558,0.909835518007024,0.90779165126538,1,0.940472838097563,0.9667598931445,0.796976783019502,0.784884348442775,0.846042214617512,0.775705387879822,0.762447355420126,0.727188006764689,0.804410676719742,0.823242713988552,0.900575322110686,0.809187983784268,0.746693840188141,0.783475941139978,0.683322913258941,0.72436425588826,0.694340540434537
"OGOAH",0.619987281998914,0.540230068303735,0.63953186923909,0.82887768557139,0.851849842355171,0.848387939024631,0.720593494972621,0.738983262034566,0.711839680845772,0.707802107657479,0.499841150340331,0.468172624347172,0.477527453617789,0.47638578971614,0.424839268940668,0.46431056579968,0.642681817595189,0.617330971149385,0.550273413918217,0.662815365143476,0.52703156434689,0.56334209631074,0.527169047463264,0.543749170103452,0.49714437362691,0.836110784066175,0.847760024056719,0.842665577483603,0.772127282221845,0.71523882933778,0.743598779608929,0.692698179854974,0.712903432342099,0.713783610127734,0.724233322281691,0.78137796948856,0.624543581323864,0.601633991673626,0.602317745781373,0.750992716984698,0.815139485338447,0.735926289770436,0.854917249761721,0.869842183793195,0.881024737844151,0.892604687590697,0.921104898032029,0.936234631044552,0.653554538283656,0.609644441838698,0.678792817913971,0.731442610360785,0.66560533695845,0.715297601323416,0.745274353272911,0.733947875531034,0.722934025035854,0.620684123514736,0.612304265123523,0.623434018317725,0.736768685049815,0.798972632982926,0.569498030982503,0.730938837923068,0.747254153865998,0.767762338440331,0.510437608171683,0.503986644910696,0.494895176224508,0.618343368069198,0.657828658785205,0.689261329544746,0.561434279472621,0.577647436941292,0.639095746422032,0.59269739813022,0.618093558758506,0.790608800935072,0.853342092188938,0.815479596412442,0.677036692669547,0.624556710960578,0.560507347055034,0.793918970095824,0.856118916909412,0.853819620237689,0.940472838097563,1,0.975886788618062,0.714705162920495,0.709405535114159,0.792171838984886,0.690726409628074,0.654751659953592,0.623374015128615,0.743369196422533,0.770554453369915,0.802282162357469,0.760738746633754,0.648168072801733,0.721602502846333,0.593959475573168,0.636890770355414,0.595179462715422
"OGOAN",0.663067188829569,0.589187734699535,0.675902222280175,0.867098130983066,0.881016670142956,0.883078229532268,0.740792903193894,0.75828684580616,0.752105613812333,0.740040661651194,0.524944445579504,0.499831135952938,0.508624024550115,0.506486706484145,0.460974059310331,0.506792286535503,0.677765994582398,0.642374378427869,0.592579532081596,0.697278427794746,0.546496222235898,0.583381426927914,0.571234949371486,0.594480111900927,0.540180252941184,0.834731687697347,0.865924830060907,0.85904794008624,0.794156722293643,0.728861869195811,0.753450256039766,0.703966912825082,0.730211699910854,0.725542030353467,0.744971173517212,0.815993978814264,0.639568393495043,0.618388688194149,0.619700776832223,0.795112581292884,0.825930247652186,0.773911501648408,0.868929067210053,0.882983092934001,0.918892009281066,0.93242176039683,0.937122682160821,0.942661932809496,0.674983524301497,0.630744302816815,0.711713495834924,0.758574095331757,0.711715313030034,0.743260098206281,0.771626085793728,0.76488205917284,0.753826302416668,0.666719376685134,0.663125668326535,0.669095418989008,0.781784208970582,0.831786999118085,0.58933912121395,0.763713929474235,0.791742524564662,0.810182480489254,0.52004557005993,0.514023595346564,0.503840604090017,0.664293418772786,0.693578416277051,0.728761892718511,0.607732017141229,0.621837482669412,0.678811832964361,0.639680408152521,0.664348647806692,0.802953343980187,0.857567266024168,0.848318866337531,0.69878601992549,0.65723452003143,0.59830850846414,0.815410552425668,0.876663037788959,0.8770723682906,0.9667598931445,0.975886788618062,1,0.751974633320141,0.743311936921113,0.815216983685864,0.719344535737582,0.7031199161827,0.674490538020055,0.760547764400454,0.796214065896185,0.844414952998529,0.775453883866548,0.700989176298243,0.739464747653025,0.631123315078379,0.673526554124259,0.63781056956815
"OGOAX",0.839449185212608,0.794659162913771,0.789922058458944,0.798819245854068,0.788409537182278,0.837213190145114,0.861773448480171,0.863055244872097,0.782716184104877,0.834668392323748,0.730881456327739,0.716507625551766,0.735691168993647,0.64002274511857,0.614358429920519,0.668452372774366,0.821050829247914,0.846832125252036,0.670140028361168,0.794841894708577,0.616651757509901,0.751418028986932,0.739578230681395,0.751596522802704,0.708181271066943,0.771782623717924,0.794371035319605,0.806916892673431,0.816525862341448,0.794126752042956,0.799744982578671,0.730115103746188,0.746310331968776,0.758354432512082,0.860123844717381,0.808132240345988,0.731652456445553,0.732717398812079,0.722386827183043,0.854520102740843,0.753373020029498,0.864380995325644,0.82608931536365,0.814249792980914,0.81082097833316,0.847962258999536,0.783481922271323,0.796372787105405,0.731680998547132,0.709136088860332,0.763538415400947,0.959944908754449,0.96948483670045,0.933252377745299,0.862486765934715,0.822527159900312,0.823584689942885,0.827168161617489,0.862070540812609,0.859722496125569,0.885923817409416,0.94362921455648,0.806413720731794,0.840821729862843,0.880033947049736,0.895737781156866,0.621948266336646,0.637230548283062,0.619754111597607,0.913718226152111,0.882656938133696,0.855384776110581,0.838966785857897,0.845091056630405,0.84490259035622,0.842418012099966,0.863436544643216,0.712693785012846,0.7768292401685,0.747882202640391,0.784978153358501,0.820388438805662,0.752982829358197,0.766913537807636,0.835664377034898,0.824851049793333,0.796976783019502,0.714705162920495,0.751974633320141,1,0.976360836044731,0.937680397723224,0.913088064962001,0.878205125311306,0.883222575514381,0.804556882178092,0.847202857760687,0.889026157418477,0.796276535601765,0.775853031170877,0.77584031016224,0.833832799070617,0.861132920385444,0.859385077120328
"OGOAY",0.770713265159105,0.715667389561377,0.730944998890347,0.787197640922198,0.786983443063917,0.821157933721699,0.842566956301436,0.859155220355109,0.750986395191501,0.8158823761939,0.70864971826121,0.691905593182441,0.705160953304948,0.608295324046617,0.573357355053645,0.614635058385607,0.802177778963429,0.843984880888021,0.637624982370323,0.758341949020863,0.624009853941805,0.774837526599907,0.715729178047826,0.725736317642206,0.678917366160995,0.770301094298892,0.784114313978219,0.799587456241999,0.806799483341384,0.81151236810819,0.816297591045217,0.73946038288546,0.753795014216873,0.769042713086953,0.902085025052332,0.824402487982429,0.7257058179452,0.726255109917268,0.716347430210812,0.793705710970157,0.764253264706211,0.80440113888948,0.783247347326523,0.777203408284429,0.780522579762831,0.818894240868688,0.780179307270583,0.78557624893132,0.725503074870101,0.69776247817969,0.752775327588488,0.987748763285528,0.965743075000261,0.97745410704173,0.856407511428195,0.793148333145755,0.792068714653181,0.782902784239408,0.796426109431749,0.802196054855154,0.849906575973536,0.927678896406399,0.840364308753734,0.787154482637459,0.83019793691176,0.85851137828231,0.647262701545858,0.660052247334505,0.641567419722908,0.872177354706168,0.878338036894019,0.852370560665726,0.783284164704025,0.788680978408069,0.798466875761165,0.765094958536325,0.793473199705326,0.700251716684302,0.752393006725312,0.723281040885816,0.719007899339757,0.736546892875821,0.662666766555463,0.728372558320655,0.804023935586131,0.79518742116879,0.784884348442775,0.709405535114159,0.743311936921113,0.976360836044731,1,0.917372249685329,0.900090035423857,0.817597730044113,0.829403456182949,0.753781143640259,0.80208833674127,0.850446090196858,0.738977265992822,0.705536029622344,0.719499413965481,0.76774731520995,0.799977464440856,0.791703869226811
"OGOAZ",0.879277623455958,0.830769693330098,0.878674569236859,0.81675393439936,0.819721830996349,0.867201566372674,0.828159893387377,0.84004004696922,0.79660761721505,0.814865726626831,0.613070313848485,0.584914472404505,0.616500086828987,0.689041138705258,0.649812735734859,0.713356903875714,0.766395533375824,0.752069863254837,0.664318140694509,0.787018291683328,0.575556105930695,0.644071886924154,0.627028351257927,0.638142054426481,0.588843069724655,0.792605198219377,0.807438522991548,0.822945812494026,0.779798933469619,0.74599692325113,0.76069411596094,0.684606366900528,0.695306916730691,0.718729041229951,0.791219426575226,0.790152225407956,0.65463495455928,0.642479762780533,0.636581878453439,0.901057720751003,0.872802575258,0.909594518660933,0.871092936089376,0.866505804615115,0.851478369341302,0.89096010593225,0.830031760866003,0.83915890899139,0.661273610184825,0.633814413408193,0.687412970247816,0.898313908747407,0.866991462669361,0.871938979290172,0.881678030050027,0.847001099581147,0.848628219970189,0.86611318819956,0.867027228408457,0.880671285698815,0.872424630869656,0.930167939092998,0.675702778300287,0.877086666657663,0.891995626061345,0.902924732010798,0.535931351683262,0.544683726472177,0.529036584831926,0.858026937346497,0.821467354298855,0.818955661690653,0.846134059037146,0.859794561176761,0.867874355316439,0.856151261230346,0.884984927742533,0.772079071485068,0.84532093428691,0.804118826972861,0.881294329278891,0.870745339349578,0.813584127447759,0.863191863991593,0.917254357634354,0.904009639144618,0.846042214617512,0.792171838984886,0.815216983685864,0.937680397723224,0.917372249685329,1,0.914447760620144,0.897133772294962,0.87632465169475,0.859654098038325,0.906792277619247,0.918467350942999,0.863158322273067,0.824083633336558,0.837620266029901,0.872056041243795,0.902053678479412,0.872811465351743
"OGOAT",0.914912756164212,0.883879252330068,0.888736005229468,0.756770560771738,0.730417361405068,0.800043169029443,0.897945601962656,0.888380728909374,0.769514335171469,0.863605281763937,0.636920088198808,0.601311868270629,0.637650165048256,0.743287183212177,0.713928767215561,0.775373073958553,0.827678749323126,0.855372939538537,0.659999880406896,0.85058973531565,0.616964716793375,0.718937977156079,0.61696329571584,0.620339994520566,0.585685274404353,0.78531368879568,0.789942793885887,0.807418831048495,0.742537080277244,0.72214494407708,0.733957663144145,0.712959103251578,0.725774655255301,0.73986925507774,0.830865411712108,0.787103463666933,0.686132111326288,0.677834048092612,0.672017069478196,0.90901948653345,0.827387057816009,0.922626189796853,0.864047475598129,0.838738975997729,0.79638669298988,0.845997739496655,0.771020148796463,0.79910053527509,0.671681690606844,0.665232337501497,0.676607202527215,0.89388515485491,0.883871084433826,0.865844291205296,0.919696720157204,0.873331819101227,0.883425584477683,0.925069987136883,0.93296418657641,0.947246971644752,0.885207445315396,0.930369024187358,0.746278878142535,0.91271163207189,0.918106825234821,0.919595435078986,0.59279080866151,0.613151689220205,0.589646231635574,0.93835773945623,0.898137307124989,0.868515334811264,0.920995649238884,0.932222650391363,0.930033571447526,0.896486102085289,0.923168344840021,0.724492616640968,0.789275761289776,0.745020568248475,0.812325787062408,0.836151292610425,0.775297430636741,0.852908215270043,0.89307884371325,0.876914622592212,0.775705387879822,0.690726409628074,0.719344535737582,0.913088064962001,0.900090035423857,0.914447760620144,1,0.944688768202499,0.934193014087268,0.870152967573043,0.906055229710286,0.907361980908686,0.875258584722317,0.835383245866988,0.859705028968804,0.897723749646754,0.906727376446317,0.921591444715425
"OGOAU",0.977705514819042,0.963943412486574,0.94429832963084,0.744810473986122,0.704738715780937,0.793450014543192,0.860010377538399,0.831249896085134,0.790074145962154,0.847753573088331,0.631997295621654,0.607971217366783,0.64936377543814,0.757605754972103,0.739459542240408,0.827785005228334,0.801565460417047,0.783464994252197,0.689297003794673,0.864118920415637,0.557801129433319,0.618696657200093,0.628421759991849,0.637593597743757,0.609863132950432,0.728109109840823,0.761178026401306,0.771072118776391,0.692449004542072,0.628899256196025,0.640825652047398,0.644459271776948,0.661293884119679,0.669818749834014,0.709789192465804,0.730770450387618,0.649850064472583,0.642030011251385,0.635596881251298,0.96294736837972,0.800662363590804,0.96985896928191,0.882314162570052,0.856810907029429,0.81938921724619,0.857479740029252,0.735084789577618,0.766405360605266,0.638533372208978,0.636700590818622,0.660908958692618,0.801552856370555,0.833639940135687,0.75709720212421,0.870947785976419,0.86589954185441,0.878413761596409,0.954811025843678,0.985955140736391,0.983305674494043,0.900108784166426,0.902139753154452,0.634559026673481,0.940129694366114,0.942975086765285,0.924066537178452,0.484722130800017,0.502268238101528,0.485165801661197,0.930504667447855,0.829975348698666,0.815648912059827,0.955818086084612,0.968200001701229,0.950881520635818,0.971553507599653,0.985007583043078,0.718901662296594,0.792467729327085,0.765777194045736,0.878711528706519,0.915015412952288,0.868975716818061,0.891831666078129,0.912995007783587,0.895776968558058,0.762447355420126,0.654751659953592,0.7031199161827,0.878205125311306,0.817597730044113,0.897133772294962,0.944688768202499,1,0.968949640773022,0.901795561475052,0.943955560495089,0.935818245986323,0.921459856587647,0.924119834540034,0.908136133421467,0.946576139906501,0.950129125722846,0.967399956491047
